sample_id,situation,dimension,bleu,rouge_1_f1,rouge_2_f1,rouge_l_f1,bertscore_f1,below_threshold,gold_appraisal,predicted_appraisal
669677d986a5a20026bbf20e_20260228_134651_69a2ef80,"My daughter, who has had her struggles with mental health, made me feel very proud this week. She managed the demands of her new job while also looking after her boyfriend, who is ill. I was just observing how proud I was of her development. I felt very proud of her and wanted to convey this to her without being patronizing. It's important that she knows how proud I am of her, especially since she often feels her brother is 'more impressive.'",certainty,0.0,0.21818181818181814,0.03773584905660377,0.18181818181818182,0.8627331256866455,True,I expected her to need to come home but she didn't. This was great!,"Things went better than I expected. My daughter not only started a new job but also took on the responsibility of looking after her boyfriend during his illness. This level of maturity and responsibility was unexpected, given her past struggles."
60e85190b9cffd8fed0a064f_20260306_144837_69aae582,"My dad has prostate cancer and recently had his yearly blood test. The results came back, and unfortunately, his condition had worsened. He was supposed to receive a phone call from his doctor on a specific day to discuss the results, but the call never came. I was really worried about what would happen next and was hoping for some clarity and communication from the doctor regarding my dad's condition. The situation left me feeling annoyed and still worrying, which could have been avoided if the doctor had called as planned. Since it's cancer, time is always crucial. The quicker they act, the better the chances of it being able to be helped.",control,0.0,0.36781609195402304,0.047058823529411764,0.18390804597701152,0.8724244236946106,True,No I didn't feel like we were in control at all as we then had to leave a message on an answer machine at the hospital and wait for someone to return the call.,"I did not feel in control during this situation. I had no say in when the call would come or what the results would be. All I could do was wait and worry, which is a very powerless position to be in, especially when it comes to something as serious as cancer."
66597efb84cb793eeaa06ef8_20260226_200652_69a0a2d3,"Yesterday, my father was diagnosed with lymphatic cancer, and it was quite emotional for me. He had been suffering for six months, and it felt like things had come to an end with the diagnosis. I wanted to feel relief because we did not know what was wrong with him. I had a cocktail of emotions. Firstly, I was angry that the diagnosis took so long, then stressed that he now faces a long period of treatment, and tired because this has been mentally exhausting. It was important to me to talk to the consultant to determine his treatment programme.",relevance,0.0,0.23684210526315788,0.027027027027027025,0.18421052631578946,0.87864750623703,True,It happened yesterday. He started to vomit blood in the GP surgery then an ambulance was called. It mattered to me as he was so unwell and he needed help.,"The event mattered a great deal to me because my father has been suffering for six months, and the diagnosis felt like a significant turning point. It was important to me to get clarity on what was wrong with him and to determine his treatment programme."
6631dd70c1393b01137d8453_20260228_163013_69a31305,"I was informed that I had received a promotion at work, which meant I would be working my last week at the store I was currently at. I was trying to improve my standing in the organization with this promotion, and I needed positive reinforcement from my employees and peers. Overall, I felt positive about the promotion, but it was also bittersweet because I had grown close to a lot of the employees at my old location, and I will miss them. It was important to me to receive validation from my former employees that they enjoyed working with me and felt I did a good job.",certainty,0.0,0.27692307692307694,0.03174603174603175,0.1846153846153846,0.8753755688667297,True,"For the most part, they went as expected. I felt I had a chance to get promoted last year but it didn’t happen.","Things went better than I expected in terms of receiving the promotion, but the bittersweet nature of leaving my old location was unexpected. I had hoped to maintain closer ties with the employees there, but the promotion meant a necessary transition."
6169ea2f9163a46bf5f356e2_20260306_150738_69aaeab5,"I saw some photos of my children when they were younger—babies—and it made me feel sad that I won't get that time again. Back then, my amazing father was ill and later passed away, so I didn't appreciate those moments properly. I wanted to go back in time and feel like I did before everything became sad. Seeing those photos left me feeling sad for the loss of my father and guilty for not valuing the time with him and my children when they were younger. I didn't know what was going to happen, but it still doesn't stop me from feeling guilty and annoyed with myself for not immersing myself more in memory making. It's a lesson that I need to live more in the moment and take time to appreciate all of the good things I have going on, even though I know deep down I will never feel the same way again and will always have a deep sadness for my father.",congruence,0.0,0.319327731092437,0.05128205128205128,0.18487394957983191,0.867874801158905,True,It hurt me because the sense of loss is overwhelming but helped me see that the future is made up of 'nows' and so is the past or at least it was when the past was the present.,"The situation hurt me by bringing up feelings of guilt and sadness for not appreciating the time I had with my father and children. It made me realize that I need to focus more on living in the present and creating memories, but it also reminded me of the pain of loss and the things I can't change. It didn't help me directly, but it did serve as a wake-up call to value the moments I have now."
63cedafa29d08471b828a96a_20260220_193701_6998b4d4,"A group of men came to stay in our village from London, and they were trying to break into cars and houses, which was really intimidating for the residents. This was very scary because things like this don't usually happen around here. I needed to go to the shop, but I knew they were hanging around there, so I decided to go without and stayed at home instead. I also stayed up late, feeling scared in case they tried to break into my home. Living on my own, I felt scared and lonely. This whole situation made me realize I need to make plans, just in case scary things like this ever happen again.",congruence,0.09432674231554566,0.3711340206185567,0.12631578947368421,0.18556701030927836,0.8902339935302734,True,"It made me come up with an emergency escape plan, just in case another situation like this occurs and I need to leave my house. It also made me realize you are not safe anywhere, so it made me scared and unsettled.","The situation hurt me by making me feel scared and lonely, especially since I live alone. It forced me to stay indoors and avoid normal activities like going to the shop. It also made me realize the need to make safety plans, which is an extra burden I didn't have to deal with before."
5ff07b5ee7a1d23e719e421e_20260227_145116_69a1ad7e,"I went and sat with my baby brother, who is 64, while he had his chemo treatment. I'm very sad that he has to go through this, and it doesn't look like his chances are very good, but he's a fighter. I sat with him for 2 hours, and he and all the other chemo patients in the room were talking and having a good time joking about their situation. It was uplifting, but also sad. I was trying to give him moral support. It left me feeling sad for all the people that have to go through this type of thing. It also made me feel glad that I could be there for him, especially since his wife died a few years ago and I didn't want him to be alone. Just being there to support him was important to me.",accountability,0.0,0.2325581395348837,0.04878048780487805,0.18604651162790697,0.8711898922920227,True,The cancer that everyone is going through was responsible for the situation.,"No one is truly responsible for this; it's just the unfortunate reality of life and illness. The disease itself is the primary factor, and there's no one to blame."
604075b84fd86b284480eaa9_20260301_191339_69a48e64,"I'm struggling with my financial situation due to health issues, and it's causing me a lot of stress to pay the high price of my health insurance. My partner's benefit check also got delayed, which has added more stress, making it difficult to manage. I've been feeling very sad, anxious, and stressed out trying to afford basic necessities to live, and it's caused me a lot of pain and exhaustion. I'm trying to find any way that I can to make more money and support my partner and myself. It's been a challenging road, and I need more money to feel okay. The situation has left me feeling sad, anxious, stressed, and exhausted, and I also feel some shame. It's important to me that my partner and I have enough money to survive.",certainty,0.0,0.18604651162790697,0.0,0.18604651162790697,0.8766613602638245,True,Things went as expected but they still suck to an extent.,"Things did not go as I expected. The high cost of health insurance and the delayed benefit check have added unexpected financial burdens, making it harder to manage our finances than anticipated."
671a35e007e5342c31f94fa7_20260307_163918_69ac527e,"Sometimes when I'm alone, I find myself getting emotional. In those moments, I really need comfort. Being by myself can leave me feeling sad and lonely.",certainty,0.0,0.2325581395348837,0.0,0.18604651162790697,0.901910126209259,True,Things went as I expected during this time; my emotions turned happy.,"Things often go as expected in these moments, but the intensity of the emotions can be surprising. I don't always expect to feel so vulnerable when I'm by myself."
699e34aff8af247c3aa29bf4_20260306_203348_69ab3862,"I won 500 dollars in the PayPal Crypto sweepstakes last week, and I was thrilled. I've never really won anything before, so this was an emotional experience for me, and I have to say it was pretty cool. I was trying to win by pure luck, and it happened, which made me happy. It left me feeling absolutely wonderful. I feel great knowing that I've won something in my life through a sweepstakes. The money is always nice—everyone can use 500 dollars for something, although I'll be investing mine.",certainty,0.0,0.18604651162790697,0.0,0.18604651162790697,0.886227011680603,True,"I won the runner-up amount which was 500 dollars, which was unexpected.","Things went better than I expected. I was trying to win by pure luck, and it happened, which made me happy. It was a surprise and a novelty for me."
5f57be602095072bb238a7ab_20260227_120824_69a1845a_c3,"It was my late mum's first birthday since she passed away last October, and it was especially hard for my dad. I supported him by going to her mum and dad's grave to tidy up, and I spent time with him since it was also Valentine's Day. It was emotionally sad but also positive. I wanted to let my dad know that I'm still here for him because I used to be a carer for her alongside him, being at the house every day with carers coming in and out. I think dad feels lonely in the house now, and I needed to make sure he was okay and knew that I'm here if he needed me or just wanted to talk about mum, which he did. I felt nostalgic and sad, a mixture really. When I left, I felt drained but happy to know that we are a close family and support each other through life. I'm not one for standing at a grave to grieve, but dad wanted to. We looked through photos, talked about mum, and I let him know I haven't forgotten. It's good to talk about sad things and good memories.",accountability,0.0,0.18666666666666665,0.05479452054794521,0.18666666666666665,0.8889951705932617,True,No one was responsible; it just was.,"No one was particularly responsible for all of this; it was just a natural part of life and grief. My dad's feelings of loneliness and the need to visit the grave were his own, and I felt it was my responsibility to support him through that. There was no blame or fault, just a shared experience of loss and the need to honor our mum's memory."
669677d986a5a20026bbf20e_20260228_134651_69a2ef80,"My daughter, who has had her struggles with mental health, made me feel very proud this week. She managed the demands of her new job while also looking after her boyfriend, who is ill. I was just observing how proud I was of her development. I felt very proud of her and wanted to convey this to her without being patronizing. It's important that she knows how proud I am of her, especially since she often feels her brother is 'more impressive.'",congruence,0.0,0.26666666666666666,0.0821917808219178,0.18666666666666668,0.8804000616073608,True,It helped me feel validated that all of our hard work in the past is paying off.,"The situation helped me by providing reassurance that my daughter is capable of handling life's challenges. It hurt me in the sense that I worry about her mental health, but seeing her succeed in balancing work and caregiving gave me comfort. It also helped me feel proud without being patronizing, which is important for her self-esteem."
5f57be602095072bb238a7ab_20260227_120824_69a1845a_c3,"It was my late mum's first birthday since she passed away last October, and it was especially hard for my dad. I supported him by going to her mum and dad's grave to tidy up, and I spent time with him since it was also Valentine's Day. It was emotionally sad but also positive. I wanted to let my dad know that I'm still here for him because I used to be a carer for her alongside him, being at the house every day with carers coming in and out. I think dad feels lonely in the house now, and I needed to make sure he was okay and knew that I'm here if he needed me or just wanted to talk about mum, which he did. I felt nostalgic and sad, a mixture really. When I left, I felt drained but happy to know that we are a close family and support each other through life. I'm not one for standing at a grave to grieve, but dad wanted to. We looked through photos, talked about mum, and I let him know I haven't forgotten. It's good to talk about sad things and good memories.",relevance,0.035527463780108744,0.3548387096774193,0.08441558441558443,0.1870967741935484,0.8500090837478638,True,"The event happened on February 14th. It mattered a fair bit because she is my mum, he is my dad, we support each other and celebrated mum's life before she became bad and chairbound with Parkinson's. We talked about the good bits and the hard stressful bits as it wasn't easy, and I wanted to let dad know it's okay that things got heated at times as we are all only human and we did the best we could. She wanted to stay at home, not go into nursing care, which she desperately needed then but was so scared, so we muddled through and she died while at home. It wasn't really a good death, and the paramedics did CPR for 17 minutes and she came back round but there was no brain activity, so the last days were in a hospital but she wasn't aware of it. We were, and it was a chance to say goodbye although it was distressing at the time.","The event mattered a lot to me because it was my late mum's first birthday since she passed away last October. It was especially hard for my dad, and I wanted to support him by going to her mum and dad's grave to tidy up. It also coincided with Valentine's Day, which added another layer of emotional significance. I felt it was important to let my dad know that I'm still here for him, as I used to be a carer for her alongside him, being at the house every day with carers coming in and out. I think dad feels lonely in the house now, and I needed to make sure he was okay and knew that I'm here if he needed me or just wanted to talk about mum, which he did."
63cedafa29d08471b828a96a_20260220_193701_6998b4d4,"A group of men came to stay in our village from London, and they were trying to break into cars and houses, which was really intimidating for the residents. This was very scary because things like this don't usually happen around here. I needed to go to the shop, but I knew they were hanging around there, so I decided to go without and stayed at home instead. I also stayed up late, feeling scared in case they tried to break into my home. Living on my own, I felt scared and lonely. This whole situation made me realize I need to make plans, just in case scary things like this ever happen again.",accountability,0.0,0.3018867924528302,0.0,0.18867924528301885,0.8879636526107788,True,The men being threatening and causing the damage were the problem. They decided to do this.,The group of men who came to the village were most responsible for all of this. Their actions of trying to break into cars and houses created the fear and intimidation that affected me and other residents.
665c738a0fa99b0a682780f2_20260305_225050_69aa0631,"My 20-year-old cat broke her tooth and has been in a lot of pain while we wait for our veterinarian appointment. I really needed her not to be in pain and to start eating and drinking again. I've had to force feed her for the last two days. It feels like I'm the one with a broken tooth because I love my cat so much, and it hurts me when she's in pain. It's all I can think about. On top of that, my wife hasn't been supportive and suggested putting the cat down instead of fixing its tooth. I've known this cat longer than I've known my wife.",congruence,0.0,0.27027027027027023,0.05555555555555555,0.18918918918918917,0.9065761566162109,True,This situation has been emotionally draining on me and has hurt my ability to function.,"The situation has hurt me emotionally because I love my cat and it pains me to see her suffering. It has also been physically demanding as I've had to force feed her for the last two days. The lack of support from my wife has added to the emotional burden, making it harder to cope with the situation."
69932ccc26c39ba9a7a39642_20260220_185530_6998ab77,"My cousin was diagnosed with cancer, and this really made me sad. I'm not happy with the situation, and I feel like I need help figuring out what to do, if there's anything I can do to help him. It's important to me to make sure my cousin lives.",control,0.0,0.18918918918918917,0.08333333333333331,0.18918918918918917,0.8915645480155945,True,I am not in control of this situation because he lives far away from me.,"I do not feel in control of the situation because I cannot control whether my cousin gets cancer or how the disease progresses. My control is limited to offering emotional support, helping with practical tasks, and encouraging my cousin to follow medical advice. I can only do what I can to support him, but I cannot control the outcome."
58f63e3a5129080001111304_20260306_175958_69ab11b4,"I was standing with a can of Pepsi, ready to drink it, when it suddenly dropped. I managed to catch it, but it fizzed up and went everywhere, including all over my laptop. I needed to drink the Pepsi, but instead, I was left feeling very upset and angry. I was so annoyed and upset that I nearly burst into tears at the thought that I might have broken the laptop. To make things worse, I had to spend a long time cleaning up afterward, which just added to my frustration.",control,0.0,0.2702702702702703,0.02777777777777778,0.1891891891891892,0.8875735402107239,True,"No, I don't feel like I was in control as it all happened in a millisecond, so I had no time to think about it.","I did not feel in control during this situation. Once the can dropped and started fizzing, I could not stop it from spilling. My only option was to try to catch it, which I did, but the damage was already done. I felt powerless to prevent the mess."
604075b84fd86b284480eaa9_20260301_191339_69a48e64,"I'm struggling with my financial situation due to health issues, and it's causing me a lot of stress to pay the high price of my health insurance. My partner's benefit check also got delayed, which has added more stress, making it difficult to manage. I've been feeling very sad, anxious, and stressed out trying to afford basic necessities to live, and it's caused me a lot of pain and exhaustion. I'm trying to find any way that I can to make more money and support my partner and myself. It's been a challenging road, and I need more money to feel okay. The situation has left me feeling sad, anxious, stressed, and exhausted, and I also feel some shame. It's important to me that my partner and I have enough money to survive.",congruence,0.0,0.25396825396825395,0.032786885245901634,0.19047619047619047,0.898227334022522,True,This situation has hurt me by adding to my stress on top of the health issues I'm already facing. I guess it has helped me stay resilient.,"The situation is hurting me by causing financial strain, stress, and anxiety. It's making it difficult to afford basic necessities and supporting myself and my partner. It's also causing emotional pain and exhaustion."
64a80dd34fd0539ee3761e6a_20260226_161245_69a06ec1,"I visited my daughter's house and saw the grandkids. We hugged, and I noticed how quickly they are growing up. I wanted to spend time with my family and feel connected, and I also wanted to see the kids and catch up. I felt happy and a little sad at the same time, which I don't know why. I also felt content and a bit aware of how fast time is passing. I don't take these moments for granted. I want to be present when I'm with them.",certainty,0.0,0.19047619047619047,0.1,0.19047619047619047,0.8922862410545349,True,"It went as expected, it was fun. We talked for long.","Things went as expected in terms of seeing the family and the kids. However, the realization of how quickly they are growing up was unexpected and brought a mix of emotions."
5b9ca13a06114100010699b8_20260221_211806_699a1e71,"I went to the doctor with my daughter because she's struggling to eat a variety of food. I was hoping the doctor would give us some advice or refer us to a specialist for eating disorders, so we could get some expert help. Instead, the doctor told her she needed to try harder and said if she didn't, she wouldn't have a partner, have kids, or a job. Even after I expressed my concern that she might have an eating disorder, he dismissed it. I was very angry and felt hopeless. I also worried about my daughter and how it might have affected her listening to what the doctor said. I hoped that after going to the doctor, my daughter would feel as though she had been listened to and that there was hope for her to improve, but she was left feeling deflated.",control,0.0,0.2619047619047619,0.07317073170731708,0.1904761904761905,0.8969738483428955,True,I didn't feel like I was in control as whenever I tried to interject he just disregarded what I had to say or he would just turn his attention to my daughter and not listen to me.,"I did not feel in control during this situation. Despite expressing my concerns about a potential eating disorder, the doctor did not listen or take my input seriously. This left me feeling powerless to influence the outcome or ensure my daughter received the help she needed."
5fdbae0584b3a90525410347_20260302_161620_69a5b646,"I had a fantastic day on Saturday. The weather was nice, so I decided to get out of the house and run some errands. I needed to pick up a few groceries and drop off some recycling. Everyone I met was friendly and happy, which made the experience even better. I came home feeling happy and content, having accomplished everything without feeling anxious.",relevance,0.0,0.2692307692307692,0.08,0.1923076923076923,0.8830122351646423,True,The event happened on Saturday and mattered a great deal to me.,"The event mattered to me because it allowed me to step out of the house, engage with the community, and accomplish necessary tasks without feeling overwhelmed. It contributed to my well-being by providing a sense of routine and connection."
59d3ef2c078dbe000195117f_20260220_140353_699866d7,"My husband was leaving for a month to travel for business, and I was really upset and sad about not being able to see him for that long. I wanted comfort during this time, but the thought of being apart for a whole month left me feeling very sad.",accountability,0.0,0.1935483870967742,0.13793103448275865,0.1935483870967742,0.8640727400779724,True,The situation was most responsible.,The situation was not anyone's fault; it was just a necessary part of my husband's job. There was no one to blame for this.
674c8549a9fd90b7c8dda9d3_20260226_180330_69a0881f,"I recently made a big transition from trading options in the stock market to trading futures. Just about two days ago, I blew my account. My goal is to switch to day trading full-time, and I switched to futures because they're supposed to be better and it's what prop firms would want me trading. After this happened, I felt very defeated. I had put so much time and effort into getting better, and all it took was me breaking my own rules for a second to lose over half of my account. I keep telling myself it's all part of the process. I know this, but it doesn't hurt any less for sure.",control,0.0,0.2222222222222222,0.0,0.19444444444444445,0.8953663110733032,True,"I lost control the second I started panicking. Even though I made the money back for a moment, the panic carried over and disrupted my system, causing me to make a bad decision.","I felt a loss of control because I knew I had to stick to my rules, but I slipped up. It was a situation where I thought I was in control, but one mistake led to a major setback."
65c6762ea86de7fbe4ac9406_20260224_173803_699dde61,"Scenario: Last week was Lunar New Year, and I found myself contemplating whether I should reach out to my parents. Ultimately, I decided against it, primarily due to a lack of motivation. Living in America provided me with a convenient reason not to make contact since Lunar New Year isn't widely celebrated here. The tension stemmed from my complicated relationship with my parents. I maintain communication with them mainly out of a sense of duty and obligation. The day went by without any contact from either side, leaving me with mixed emotions. I was uncertain about reaching out. My feelings towards my parents aren't positive, yet I experience guilt when I feel I'm not fulfilling my role as a daughter. I didn't have any specific needs or desires; I just wished these complex emotions didn't cause me anxiety. The situation left me feeling uncomfortable, guilty, disappointed, and resentful. I'm questioning whether there's anything left to salvage in my relationship with my parents. Not reaching out makes me wonder if perhaps there isn't.",accountability,0.0,0.24390243902439027,0.05,0.19512195121951217,0.8763800263404846,True,"The negative relationship I had with my parents as a child was responsible for this. I learned not to trust my parents when I was young, so I detached from them emotionally. As I got older, I had to pretend to care about them to feel like a good daughter.","I felt that both I and my parents were responsible. My parents' behavior contributed to the tension, but my own sense of duty and obligation also played a role in maintaining contact."
6818aa3b091f461c436e4f12_20260301_153141_69a45a95,"My football team scored a goal, and I was thrilled because I really wanted my team to win the game. The feeling was incredible—I was elated and excited. What made it even more special was sharing the experience with my family.",certainty,0.0,0.2439024390243902,0.05128205128205128,0.1951219512195122,0.8763541579246521,True,"I expected a win so that was good, but there is always doubt in sport.","Things went better than I expected. The goal was a surprise, and it gave me a sense of hope and excitement that I hadn't anticipated."
55d51a6b8ce09000127d4821_20260228_162502_69a314f1,"Someone I had been close with and talking to often just stopped responding to me. I really wanted them to reply or at least have someone around to keep me company and help me feel like I'm not inferior. I started to accept the situation, even though it still doesn't feel good. I realized that if someone doesn't want to talk to me anymore, there's no point in pursuing it. This person had been someone I talked to for a long time and had helped me through some stressful situations, so it was important to me.",relevance,0.0,0.30434782608695654,0.02222222222222222,0.1956521739130435,0.8865641951560974,True,"It mattered to me quite a bit because they are probably the person that I have spoken most with in the last few years. Also they are someone that I like as more than a friend, so it made that much worse.",The event mattered a lot to me because this person had been someone I talked to for a long time and had helped me through some stressful situations. It was important to me to have someone around to keep me company and help me feel like I'm not inferior.
601fd27860b197531ca7bdcc_20260220_222742_6998dd89,My sister-in-law was talking to me about an eating disorder that she previously had issues with. I was helping her to fill in a disclosure form for a job. I was surprised by what I'd learnt and hoped I'd dealt with it sensitively. Nothing was more important to me in that moment than to show care and consideration.,accountability,0.10814410080481558,0.36000000000000004,0.20833333333333334,0.19999999999999996,0.8917880654335022,True,My sister-in-law was most responsible for all of this.,"No one was particularly responsible for this situation. It was simply a moment of sharing and support. My sister-in-law was open about her past, and I was there to listen and assist her with the disclosure form."
5eb0598b718c920e386736cd_20260305_204627_69a9e9e4,"Scenario: I recently received a pay raise at my job. I felt the urge to share the news with someone because it made me happy. The raise brought a sense of relief, especially with the rising costs of living, as it will be a significant help. However, it also made me feel like I need to demonstrate my value even more at work.",accountability,0.12991916506579942,0.31999999999999995,0.20833333333333331,0.19999999999999998,0.9036607146263123,True,"I felt that both me and the company were responsible for this, as I always work hard and now it has been recognised.","My employer was most responsible for this, as they made the decision to give me the raise based on my performance and the company's financial situation."
65c6762ea86de7fbe4ac9406_20260224_173803_699dde61,"Scenario: Last week was Lunar New Year, and I found myself contemplating whether I should reach out to my parents. Ultimately, I decided against it, primarily due to a lack of motivation. Living in America provided me with a convenient reason not to make contact since Lunar New Year isn't widely celebrated here. The tension stemmed from my complicated relationship with my parents. I maintain communication with them mainly out of a sense of duty and obligation. The day went by without any contact from either side, leaving me with mixed emotions. I was uncertain about reaching out. My feelings towards my parents aren't positive, yet I experience guilt when I feel I'm not fulfilling my role as a daughter. I didn't have any specific needs or desires; I just wished these complex emotions didn't cause me anxiety. The situation left me feeling uncomfortable, guilty, disappointed, and resentful. I'm questioning whether there's anything left to salvage in my relationship with my parents. Not reaching out makes me wonder if perhaps there isn't.",certainty,0.0,0.19999999999999998,0.058823529411764705,0.19999999999999998,0.8771473169326782,True,"I was a little surprised they didn't reach out, which gave me a mild feeling of disappointment but also relief. I was a little surprised at myself for not reaching out because I felt internal pressure to.","Things went as I expected in a way, but not in the emotional sense. I anticipated not reaching out, but the lingering guilt and uncertainty about the relationship's future were unexpected."
67883d53705991d641bb1743_20260307_193358_69ac7a95,"I was in my room, singing and enjoying some privacy and comfort, when my mom suddenly came in. I thought my door was still locked, so seeing her standing there in the doorway scared me almost to death. My body reacted nervously, and I felt my stomach tighten and then tear from my diaphragm down into my bladder. It left me in dire pain, and I couldn't sleep all night because my stomach kept filling up with pain and gas. My mom totally hurt me and ruined my day.",accountability,0.0,0.27999999999999997,0.04166666666666667,0.19999999999999998,0.8969172239303589,True,"My mother is fully responsible for it, but she is not taking any of the blame. To her, it's all my fault.","My mom was most responsible for all of this because she came into my room without knocking or asking, which violated my privacy and caused me harm."
60e25008f1ecf0be303353bb_20260228_165505_69a31c2f,My first son moved out of the house and into his own place. I'm really excited for him because it's a great opportunity for growth. I'm feeling proud of him. I also need to make sure his mom and my other son are okay with the change and adapt well.,relevance,0.0,0.26666666666666666,0.034482758620689655,0.2,0.8880485892295837,True,It mattered a great deal since it is a massive life change for him and I want to make sure he feels supported.,"The event mattered a lot to me because it represents a significant milestone for my first son, showing his growth and independence. It also impacts the family dynamic, requiring adjustments for his mom and my other son."
674c8549a9fd90b7c8dda9d3_20260226_180330_69a0881f,"I recently made a big transition from trading options in the stock market to trading futures. Just about two days ago, I blew my account. My goal is to switch to day trading full-time, and I switched to futures because they're supposed to be better and it's what prop firms would want me trading. After this happened, I felt very defeated. I had put so much time and effort into getting better, and all it took was me breaking my own rules for a second to lose over half of my account. I keep telling myself it's all part of the process. I know this, but it doesn't hurt any less for sure.",accountability,0.0,0.2,0.07142857142857144,0.2,0.8844541907310486,True,I am 100% responsible for what happened.,"I felt most responsible for this, as I broke my own rules. It was a moment of weakness that led to the loss."
5f4a7a00dc1bde60ab8f7ac5_20260227_182021_69a1df78,"I'm feeling really frustrated because I don't have enough money to pay down my credit card debt. It's like I'm being drowned in bills and I just can't manage my debt adequately with my current income. This whole situation leaves me feeling like I'm sinking. On top of that, it's important for me to handle this without stressing out my elderly mom, who's prone to anxiety.",relevance,0.10499901541839392,0.27848101265822783,0.15584415584415584,0.20253164556962025,0.8648985624313354,True,"It's been a consistent issue, but the moment I'm thinking of was in the past week. It matters a lot to me, as it's the main issue that's been plaguing me.","The event matters a lot to me because I'm drowning in bills and can't manage my debt with my current income. It's affecting my well-being and I'm worried about stressing out my elderly mom, who is prone to anxiety."
663b34f2cf27da2a623b94f9_20260227_153742_69a1b5ea,"It was my granddaughter's 18th birthday last Sunday, and we had a precelebration at my house on Friday. Then, on Sunday, we all met up in Exeter for an Escape Room experience and a meal. I wanted to enjoy the celebration with my whole family, especially with my granddaughter. My family is very important to me, and we don't meet up enough, so I was really hoping for a drama-free gathering, which usually isn't the case when we all get together. This time, it left me feeling really good and appreciative of the special connection we have. I wanted my family to appreciate me, and I certainly think they do. My granddaughter asked me to voice record a special message for her to be inserted in a bear that I had given her 16 years ago, which was being revamped at the shop called Build a Bear. I felt special that she asked me to do that.",certainty,0.08739204140899091,0.3181818181818182,0.11627906976744186,0.20454545454545459,0.8773199915885925,True,"Yes, it went better than I expected. The unexpected was that my granddaughter asked me to do a special thing for her; she could have chosen mum or dad. I was flattered and privileged. The other unexpected thing was we got out of the escape room with 30 seconds to spare!","Things went better than I expected. I was really hoping for a drama-free gathering, which usually isn't the case when we all get together. This time, it was drama-free, which was a pleasant surprise."
6533d0faaaf6d193fc2bf4f1_20260228_184753_69a336c1,I couldn't stop crying while remembering my brother. I was hoping he is at peace. The whole situation left me feeling sad and emotional. Listening to music and looking at pictures were significant aspects of this experience for me.,relevance,0.0,0.2564102564102564,0.10810810810810811,0.20512820512820512,0.8903129696846008,True,It happened this week. It mattered to me because I was upset.,"The event mattered a lot to me because it involved remembering my brother, which is deeply personal and significant in terms of my well-being and relationships."
6533d0faaaf6d193fc2bf4f1_20260228_184753_69a336c1,I couldn't stop crying while remembering my brother. I was hoping he is at peace. The whole situation left me feeling sad and emotional. Listening to music and looking at pictures were significant aspects of this experience for me.,control,0.0,0.25641025641025644,0.05405405405405406,0.20512820512820515,0.9047402143478394,True,"No, I wasn’t in control. My emotions overwhelmed me.","I felt partially in control because I could choose to listen to music and look at pictures, but I couldn't control the emotions that arose from these actions."
66a35864d80b66f563731c3e_20260308_135112_69ad7c41,"My friend's son was rushed to the hospital with a brain bleed, and it was a really intense situation. I had her puppy with me so she could go back and forth to the hospital without worrying about her pet. I wanted to be as supportive as I could, and having the puppy was one way I could help her concentrate on her son. At first, I was really worried and upset because I thought it might be fatal. I was also trying to think ahead about how I could support my friend if the worst was to happen.",relevance,0.0,0.29411764705882354,0.09090909090909091,0.2058823529411765,0.876142680644989,True,It happened 6 days ago. It mattered a lot as I watched him grow up. The devastation for my friend is what mattered the most.,"The event mattered a great deal to me because it involved my friend's son, and I wanted to be as supportive as I could during this intense situation. It was urgent and concerned the well-being of someone close to my friend."
5dfb6c4d19232d899d182cda_20260219_230958_699794ef,"I was watching my great grandson drawing. I just wanted him to continue and not react to me watching him, allowing him to be his natural four-year-old self. The whole situation left me feeling warm, happy, and content. I was appreciating that he won't stay so young, innocent, and natural for long.",congruence,0.0661507607186886,0.24137931034482757,0.10714285714285716,0.20689655172413793,0.8757075667381287,True,"The situation helped me as I don’t see him enough, and he changes and grows so rapidly.","The situation helped me by providing a sense of warmth and happiness. It allowed me to appreciate the beauty of childhood and the bond between generations. It didn't hurt me in any way; instead, it enriched my emotional experience."
659d52af923c07a8e1aac79a_20260306_154620_69aaf5d4,"My horse got cold and wet in the rain, and I needed to get her inside to dry her off and warm her up. It was a bit of a struggle because other horses were trying to come in too, which made it difficult to manage. I felt really angry about the situation because my horse's wellbeing is so important to me.",congruence,0.07603430887294237,0.24137931034482762,0.10714285714285714,0.20689655172413796,0.9071335792541504,True,The situation hurt me by making me angry as I had to fight off other horses to get her out of the field.,The situation hurt me because it put my horse at risk of getting sick or injured from the cold and wet conditions. It also made the task of getting her inside more challenging and stressful.
699e34aff8af247c3aa29bf4_20260306_203348_69ab3862,"I won 500 dollars in the PayPal Crypto sweepstakes last week, and I was thrilled. I've never really won anything before, so this was an emotional experience for me, and I have to say it was pretty cool. I was trying to win by pure luck, and it happened, which made me happy. It left me feeling absolutely wonderful. I feel great knowing that I've won something in my life through a sweepstakes. The money is always nice—everyone can use 500 dollars for something, although I'll be investing mine.",control,0.0,0.29166666666666663,0.043478260869565216,0.20833333333333331,0.8877480626106262,True,"I felt in control just for the initial actions, then it was all lady luck.","I didn't feel in control because I was relying on pure luck. I couldn't control whether I would win or not, but I was happy with the outcome when it happened."
