sample_id,situation,dimension,bleu,rouge_1_f1,rouge_2_f1,rouge_l_f1,bertscore_f1,below_threshold,gold_appraisal,predicted_appraisal
67a5c743b431ff0a1160ed28_20260227_152718_69a1b6be,"My mum is buying things for my sister, and not for me, because I earn more money. I just want to be treated fairly. I don't see why she should get money because she has two kids, and then still get to buy luxuries, whilst I have to save for my things. It leaves me feeling like I am expected to be more independent, and I don't matter because I don't have children. I just don't think I'm being treated fairly.",relevance,0.0,0.18181818181818182,0.0,0.14545454545454545,0.8605186343193054,True,"It happened a couple of days ago, and it doesn't matter to me too much. I still have a better life, but it annoys me still.",It mattered deeply. Seeing her buy luxuries for my sister while I save hurts. I feel unvalued and unfairly treated just because I don't have children yet.
5d959fdf9cf6ab001982afee_20260228_192404_69a33d3d,"I went on a short family holiday to a really nice place in the country. It was a small village that was pretty, with a castle and nice pubs and restaurants. The trip went well, and it was good family time. We love to travel, so we were looking to achieve a few things: travel somewhere new, see some new places, and cover a new area of the country. We wanted to make some family memories and help our children learn and grow. I was aiming for a nice, good value holiday that was busy but overall relaxing. I felt fine overall after the trip and am keen to do more, go somewhere else, and spend similar time as a family again. It was a positive experience and it contributes to my family's overall life goals. Value is important to me, as I like to remain frugal. Food and drink are also important to us, but mainly, it's crucial that our children are fulfilled, meaning they get time to play, relax, and see something interesting.",control,0.0,0.18181818181818185,0.03773584905660378,0.14545454545454548,0.865719735622406,True,We're always in control. Even if it feels like we're not. Nothing bad happened here so we were able to control the narrative and the pace somewhat.,"Yes, I felt in control. I planned every detail to balance value, relaxation, and my children's needs. Seeing them fulfilled confirmed my choices were right."
57fa9d61bd8a970001fde2c6_20260301_180805_69a47e3e,"My friend was talking about the anniversary of the death of her husband, who was also my friend. It was nice to recall good memories rather than dwelling on their actual death. There was a slight feeling of sadness that they were no longer here, but it was also uplifting to reminisce and share our feelings. It was important to me that my friend felt comfortable talking about it with me.",certainty,0.0,0.2439024390243902,0.0,0.14634146341463417,0.8781977295875549,True,I was surprised at how comfortable my friend was discussing her memories without getting upset.,"Yes, everything unfolded exactly as I hoped. Her comfort in sharing memories, rather than grief, was the perfect outcome. That shared warmth was all I needed."
5abbe13268b65b00018cf94b_20260227_172233_69a1d127,"I passed my final probation at work, which means I'm now an early career teacher and can move up the pay scale. This whole experience has left me feeling proud and relieved. It was really important to me to maintain my high standards throughout the probation period, and the pay rise is also a significant factor for me. Teaching is my passion, and I find immense joy in inspiring and educating my students. Being able to continue doing what I love while advancing in my career is incredibly fulfilling.",relevance,0.0,0.22222222222222224,0.038461538461538464,0.14814814814814814,0.8735347390174866,True,It was today. I was in my classroom. It mattered a great deal to me because it was a moment that was long awaited.,"It mattered immensely. Passing probation secured my future as a teacher, validating my high standards and passion for inspiring students while finally allowing me to advance my career and pay."
5e6ce118673e50000c303890_20260227_200304_69a1f5eb,"I went away for a few days with my family, and it was an emotionally positive experience. I wanted to escape from work and other commitments that have been emotionally draining. For those few days, I felt like there was nothing to worry about, just enjoy the moment. The clean, clear air and the area we were at was quiet and isolated. We were the only people for miles.",accountability,0.0,0.33333333333333326,0.11538461538461538,0.14814814814814814,0.8770015835762024,True,Being with my family in a quiet part of the world was most responsible for making this experience what it was.,"I felt it was the quiet, isolated air and the simple act of leaving everything behind. Being alone with my family, far from work, made me realize that peace comes from stepping away."
671a35e007e5342c31f94fa7_20260307_163918_69ac527e,"Sometimes when I'm alone, I find myself getting emotional. In those moments, I really need comfort. Being by myself can leave me feeling sad and lonely.",relevance,0.0,0.2962962962962963,0.07692307692307693,0.14814814814814814,0.9008251428604126,True,The event happened on a Saturday night when I was sitting at home feeling lonely. It mattered to me because I felt very alone.,"It mattered deeply. That loneliness felt overwhelming, and I desperately needed comfort. Being alone left me feeling small and sad, making those moments of emotional vulnerability incredibly significant to me."
5abbe13268b65b00018cf94b_20260227_172233_69a1d127,"I passed my final probation at work, which means I'm now an early career teacher and can move up the pay scale. This whole experience has left me feeling proud and relieved. It was really important to me to maintain my high standards throughout the probation period, and the pay rise is also a significant factor for me. Teaching is my passion, and I find immense joy in inspiring and educating my students. Being able to continue doing what I love while advancing in my career is incredibly fulfilling.",congruence,0.0,0.1791044776119403,0.030769230769230767,0.14925373134328357,0.8640623092651367,True,"It helped me in my career, I am now an established teacher. If anything could hurt me from it is the fact I won’t be as cheap to employ anymore.","This situation helped me immensely. Passing probation validates my passion for teaching and secures my future. The pay rise eases financial stress, allowing me to focus entirely on inspiring my students with renewed pride and relief."
5dceca2541afe801a32e27ac_20260223_201647_699cb17d,"I have a close personal friend who I've known for over 25 years, and she has a granddaughter with some mental issues. I've known the granddaughter her entire life. Recently, the granddaughter has been living with my friend for a few months while she looks for a job and a place of her own. At first, they were getting along well, but now there's a lot of tension between them, and my friend wants to talk to me about it constantly. No matter what I say or recommend, it doesn't seem to please her. I'm at a point where I really don't want to talk to my friend about this situation anymore, but I don't know how to tell her. I keep suggesting that she seek counseling for her granddaughter and encourage her to move out. I don't want to be disloyal, but my friend insists on leaving things the way they are. It's very important to me that the granddaughter gets help with her mental issues, and I also want my friend to not be constantly stressed out because she has health issues of her own.",control,0.0,0.25,0.0,0.15,0.8877190947532654,True,I never feel like I am in control of this situation and neither is anyone else.,"No, I felt powerless. My advice is ignored, and I'm exhausted by her constant requests, leaving me unable to help either of them."
5e6ce118673e50000c303890_20260227_200304_69a1f5eb,"I went away for a few days with my family, and it was an emotionally positive experience. I wanted to escape from work and other commitments that have been emotionally draining. For those few days, I felt like there was nothing to worry about, just enjoy the moment. The clean, clear air and the area we were at was quiet and isolated. We were the only people for miles.",relevance,0.0,0.2641509433962264,0.0,0.1509433962264151,0.8838236331939697,True,"The event mattered because I needed the break from my normal life, just a few days to recharge.","It mattered immensely. For the first time, the weight of my draining work vanished. In that quiet, isolated place with only clear air and my family, I finally felt free to just exist without worry."
5ff07b5ee7a1d23e719e421e_20260227_145116_69a1ad7e,"I went and sat with my baby brother, who is 64, while he had his chemo treatment. I'm very sad that he has to go through this, and it doesn't look like his chances are very good, but he's a fighter. I sat with him for 2 hours, and he and all the other chemo patients in the room were talking and having a good time joking about their situation. It was uplifting, but also sad. I was trying to give him moral support. It left me feeling sad for all the people that have to go through this type of thing. It also made me feel glad that I could be there for him, especially since his wife died a few years ago and I didn't want him to be alone. Just being there to support him was important to me.",relevance,0.0,0.22641509433962265,0.03921568627450981,0.1509433962264151,0.8841345310211182,True,"It mattered a lot to me, because I was the only one he has to be with him.","It mattered immensely. Seeing him laugh with others brought hope, yet his illness weighs heavily. Knowing I wasn't alone for him, especially after his wife's passing, gave me profound purpose in that moment."
699e34aff8af247c3aa29bf4_20260306_203348_69ab3862,"I won 500 dollars in the PayPal Crypto sweepstakes last week, and I was thrilled. I've never really won anything before, so this was an emotional experience for me, and I have to say it was pretty cool. I was trying to win by pure luck, and it happened, which made me happy. It left me feeling absolutely wonderful. I feel great knowing that I've won something in my life through a sweepstakes. The money is always nice—everyone can use 500 dollars for something, although I'll be investing mine.",accountability,0.0,0.2264150943396226,0.03921568627450981,0.15094339622641512,0.8639195561408997,True,Luck was purely involved and the fact that I bought crypto on PayPal at just the right time after I filled out that sweepstakes entry.,"I felt pure luck was most responsible. It was that random chance that made my dream come true, leaving me absolutely thrilled and grateful for this unexpected windfall."
5a8367b9190420000155ec2a_20260301_201036_69a49ba2,"I was awarded a promotion that I had put a lot of effort into achieving. I had been unsure whether I would get the promotion, so I was trying to secure it by impressing my boss and senior management. When I finally got the promotion, it left me feeling shocked, surprised, proud, and grateful. It reassured me that I was capable of achieving something which I previously had doubts about.",certainty,0.0,0.3037974683544304,0.07792207792207793,0.1518987341772152,0.8720391988754272,True,"Things went mostly as expected. I felt I was a strong choice for the promotion and that I would ultimately be successful. However some elements of the process were unexpected, such as the time it took and points where not all information was communicated to me.","No, I was shocked. I feared rejection after working so hard to impress leadership. The surprise of the promotion shattered my doubts, leaving me overwhelmed with pride and gratitude for this unexpected validation."
5fdbae0584b3a90525410347_20260302_161620_69a5b646,"I had a fantastic day on Saturday. The weather was nice, so I decided to get out of the house and run some errands. I needed to pick up a few groceries and drop off some recycling. Everyone I met was friendly and happy, which made the experience even better. I came home feeling happy and content, having accomplished everything without feeling anxious.",relevance,0.0,0.20512820512820512,0.0,0.15384615384615383,0.8762956261634827,True,The event happened on Saturday and mattered a great deal to me.,"It mattered immensely. That simple, anxiety-free day restored my peace. The friendly smiles and completed tasks made me feel truly content and grateful for the moment."
603b7527efab507a7a9208d0_20260301_135445_69a4435e,"Me and my husband had a massive argument that really upset me. I wanted to know that we are still a team, but the situation left me feeling neglected and hurt.",accountability,0.0,0.15384615384615383,0.08,0.15384615384615383,0.8827639818191528,True,"I felt like I was most responsible for all of this, as if I had done something I wasn't aware of.","I felt solely responsible for letting my anger consume us, forgetting that we are a team. My hurt stemmed from my own inability to communicate calmly, not from his actions."
5e6ce118673e50000c303890_20260227_200304_69a1f5eb,"I went away for a few days with my family, and it was an emotionally positive experience. I wanted to escape from work and other commitments that have been emotionally draining. For those few days, I felt like there was nothing to worry about, just enjoy the moment. The clean, clear air and the area we were at was quiet and isolated. We were the only people for miles.",congruence,0.0,0.2692307692307692,0.0,0.15384615384615385,0.8821432590484619,True,The experience helped me realize that there is more to life and in the right environment I can switch off.,"It healed me. The isolation and fresh air washed away my work stress. For the first time in days, I felt truly free, with nothing but peace and quiet to focus on."
5f622fbe1fbbd21051cb28b3_20260226_170802_69a07c4e,"I had to go and speak to the Store Manager of the supermarket branch I work in about the way my shift supervisor spoke to me, which I found belittling and patronising. I wanted to be listened to and treated with more respect, so that I didn't dread coming into work or go away feeling upset. After the conversation, I didn't feel great - I didn't feel that he particularly agreed with my analysis or that he was very sympathetic. None of this is necessary, since the other three shift supervisors I work with are lovely. Which is another way of saying the problem is him, not me!",relevance,0.0,0.2153846153846154,0.03174603174603175,0.15384615384615385,0.8818862438201904,True,"The event made me feel shitty, and I came away from the shift so angry that it affected my entire weekend. I am 44 years old and should not be spoken to like that.","It mattered deeply. His disrespect made me dread work and feel upset. I needed validation, but his lack of sympathy left me feeling unheard, even though my other supervisors are wonderful."
665c738a0fa99b0a682780f2_20260305_225050_69aa0631,"My 20-year-old cat broke her tooth and has been in a lot of pain while we wait for our veterinarian appointment. I really needed her not to be in pain and to start eating and drinking again. I've had to force feed her for the last two days. It feels like I'm the one with a broken tooth because I love my cat so much, and it hurts me when she's in pain. It's all I can think about. On top of that, my wife hasn't been supportive and suggested putting the cat down instead of fixing its tooth. I've known this cat longer than I've known my wife.",congruence,0.0,0.1923076923076923,0.0,0.15384615384615385,0.8738163113594055,True,This situation has been emotionally draining on me and has hurt my ability to function.,"This pain hurts me deeply, mirroring my own broken tooth. Her suggestion to end her life feels like a betrayal, shattering our bond. I am exhausted from force-feeding, torn between love and despair, waiting for relief."
6818aa3b091f461c436e4f12_20260301_153141_69a45a95,"My football team scored a goal, and I was thrilled because I really wanted my team to win the game. The feeling was incredible—I was elated and excited. What made it even more special was sharing the experience with my family.",certainty,0.0,0.15384615384615385,0.0,0.15384615384615385,0.8700069785118103,True,"I expected a win so that was good, but there is always doubt in sport.","Yes, everything went exactly as I hoped. Scoring that goal and seeing my family's joy was the perfect, unexpected highlight of our victory."
69932ccc26c39ba9a7a39642_20260220_185530_6998ab77,"My cousin was diagnosed with cancer, and this really made me sad. I'm not happy with the situation, and I feel like I need help figuring out what to do, if there's anything I can do to help him. It's important to me to make sure my cousin lives.",control,0.0,0.2051282051282051,0.0,0.15384615384615385,0.8781920075416565,True,I am not in control of this situation because he lives far away from me.,"No, I felt completely out of control. The diagnosis shattered my certainty, leaving me helpless and desperate to find any way to save him."
577a0a7aadbc7500015d2479_20260306_185456_69ab207b,"I finished my most recent university assignment, proofread it, and handed it in early. I'm doing a BSc in Public Health and Wellbeing with the Open University, and I was trying to achieve handing in a completed assignment. To do this, I needed peace and quiet. Once I had handed in my assignment early, I felt very good and treated myself to a new TV since my current one has been broken for a bit. I felt good that I managed to hand it in, rather than go over it every day for days. One thing that has stuck with me is something a lecturer said: you get 80% of the mark in 20% of the time, and 20% of the mark in the other 80%, so I try to remember that. I felt I relied on myself well. On a previous degree, we were encouraged to get friends to proofread it for you, but my current university discourages this.",relevance,0.0,0.18181818181818182,0.0,0.15584415584415584,0.8532540798187256,True,"It is very important to me that I succeed with this course. 16 years ago I started a DPhil at Oxford, but had to drop out because of my health. Because of this, I am lacking in confidence about studying, but doing my BSc is helping me become more confident.","It mattered immensely. Finally submitting my assignment brought immense relief and pride. I rewarded myself with a new TV, feeling I relied on my own skills effectively."
669677d986a5a20026bbf20e_20260228_134651_69a2ef80,"My daughter, who has had her struggles with mental health, made me feel very proud this week. She managed the demands of her new job while also looking after her boyfriend, who is ill. I was just observing how proud I was of her development. I felt very proud of her and wanted to convey this to her without being patronizing. It's important that she knows how proud I am of her, especially since she often feels her brother is 'more impressive.'",certainty,0.0,0.19607843137254902,0.0,0.1568627450980392,0.8595728874206543,True,I expected her to need to come home but she didn't. This was great!,"Yes, exactly as I hoped. Seeing her balance work and caring for her boyfriend confirmed her growth. I felt a quiet pride, ready to share it gently, knowing she needed to hear it more than ever."
59fc8a30087f2e0001ead66d_20260303_162019_69a70805,"I recently received a letter from the hospital, and I was shocked because it used words like 'urgent.' I only read the letter online and didn't get my physical copy, which made me panic. I needed an explanation because it was quite scary. The whole situation left me feeling disregarded and unimportant. It was important for me to express my emotions and upset, so I found the right person to speak to. They conducted investigations for me and then explained everything in a phone call.",congruence,0.0,0.27450980392156865,0.0,0.15686274509803924,0.8809270262718201,True,"It hurt me due to the emotion it caused, but it helped me stand up for myself and complain about the treatment I received.","The panic hurt, but their investigation and call helped. I felt heard again, not disregarded. The explanation eased my fear, restoring my sense of importance and safety."
5cfebb94eafc4d001a62cbc9_20260221_200507_699a0ef8,My young son fell and cut his head. I immediately wanted to provide first aid to make sure he was okay and check that it wasn't a serious injury. The situation left me feeling guilty and worried.,control,0.0,0.15789473684210525,0.05555555555555555,0.15789473684210525,0.8585782051086426,True,No as I did not catch him.,"No, I felt completely out of control. My son's sudden fall and bleeding head shattered my calm, leaving me paralyzed by fear and overwhelming guilt as I rushed to help."
671a35e007e5342c31f94fa7_20260307_163918_69ac527e,"Sometimes when I'm alone, I find myself getting emotional. In those moments, I really need comfort. Being by myself can leave me feeling sad and lonely.",congruence,0.0,0.21052631578947367,0.0,0.15789473684210528,0.8930022716522217,True,The situation hurt me because I felt very alone.,"It hurt, leaving me isolated in my sadness. Yet, it taught me to seek connection, turning my loneliness into a quiet plea for the warmth I so desperately need."
60e85190b9cffd8fed0a064f_20260306_144837_69aae582,"My dad has prostate cancer and recently had his yearly blood test. The results came back, and unfortunately, his condition had worsened. He was supposed to receive a phone call from his doctor on a specific day to discuss the results, but the call never came. I was really worried about what would happen next and was hoping for some clarity and communication from the doctor regarding my dad's condition. The situation left me feeling annoyed and still worrying, which could have been avoided if the doctor had called as planned. Since it's cancer, time is always crucial. The quicker they act, the better the chances of it being able to be helped.",control,0.0,0.22580645161290322,0.03333333333333333,0.16129032258064516,0.8747572302818298,True,No I didn't feel like we were in control at all as we then had to leave a message on an answer machine at the hospital and wait for someone to return the call.,"No, I felt powerless. Waiting for a call that never came while my father's cancer worsened left me anxious and helpless, unable to act without clarity."
643ebfff661435ecda5a3580_20260228_190856_69a33952_c5,"A dear friend of mine had a terrible accident where she fell and broke her neck in two places, along with her tailbone, hip, and pelvis. She also has COPD, and the hospital overdosed her twice, making her oxygen levels very bad and hard to control. I've been following her situation closely and talking to her, but she's not out of the woods yet. I sent her a bear that says 'I f...... love you,' which is a good support for her neck and cheers her up. It's tough because I live in Michigan and she lives in Oklahoma, so I can't see her in person. I have COPD too, so I guess I'm more worried about the pain she's going through and the unstable oxygen levels she's experiencing, along with her lungs filling up. I just don't want her to be in pain.",relevance,0.0,0.18018018018018017,0.01834862385321101,0.16216216216216217,0.8541544675827026,True,"The event happened on February 18 at around 5:00. It mattered to me greatly because I was totally shocked and dismayed. It hurt me because I couldn't be there and I couldn't care for her. I think I was put on this earth to care for people and animals. I cared and helped take care of my BFF for years, my father, my mother, and a few others. I enjoy taking care of them.","It mattered immensely. Her pain and unstable oxygen levels terrify me, especially since I share her COPD. Distance makes my help feel limited, but sending the bear is my way of easing her suffering."
60e25008f1ecf0be303353bb_20260228_165505_69a31c2f,My first son moved out of the house and into his own place. I'm really excited for him because it's a great opportunity for growth. I'm feeling proud of him. I also need to make sure his mom and my other son are okay with the change and adapt well.,relevance,0.0,0.20408163265306123,0.0425531914893617,0.16326530612244897,0.8801292777061462,True,It mattered a great deal since it is a massive life change for him and I want to make sure he feels supported.,"It mattered immensely. Seeing my son grow was my greatest joy, yet I worried deeply about my wife and other son adapting to this new chapter."
63e51be37501e0245d559a51_20260301_163127_69a46903,"I went to my future baby's scan, hoping that everything would be great healthwise. I felt happy because everything is going smoothly. It was important to me that my partner felt fine emotionally too.",relevance,0.0,0.16326530612244897,0.0425531914893617,0.16326530612244897,0.8770846128463745,True,"The event happened on Tuesday last week and it mattered because when you have a new baby, you want it to be completely healthy.","It mattered immensely. Seeing our baby healthy brought me pure joy, but ensuring my partner felt emotionally secure was equally vital for our shared happiness."
67883d53705991d641bb1743_20260307_193358_69ac7a95,"I was in my room, singing and enjoying some privacy and comfort, when my mom suddenly came in. I thought my door was still locked, so seeing her standing there in the doorway scared me almost to death. My body reacted nervously, and I felt my stomach tighten and then tear from my diaphragm down into my bladder. It left me in dire pain, and I couldn't sleep all night because my stomach kept filling up with pain and gas. My mom totally hurt me and ruined my day.",relevance,0.0,0.22950819672131145,0.03389830508474577,0.16393442622950818,0.8939780592918396,True,"The event mattered significantly to me because all I wanted was a moment of privacy to enjoy singing, but I couldn't even have that. My mother added to my already existing conditions, leaving me in total pain.","It mattered immensely. Her sudden intrusion shattered my safety, causing excruciating physical pain that ruined my entire day and left me in agony."
65e6edd1a876f1d8487f379b_20260305_231620_69aa0cf4,"A friend that I had a falling out with a couple of years ago just recently contacted me, and I haven't responded to him yet. I just want to know if he's in a good place and if he's wanting to change from how he was before when our friendship ended. The whole situation is mostly negative for me; it's stressful and causes me anxiety. I'm worried about how I will be personally judged after making no life progress in the last couple of years since we last talked. I feel embarrassed.",relevance,0.0,0.24657534246575347,0.0,0.1643835616438356,0.882265031337738,True,"The event happened recently when my friend contacted me. It matters to me because the situation is mostly negative, causing stress and anxiety. I'm worried about being personally judged after making no life progress in the last couple of years since we last talked, and I feel embarrassed.","It mattered immensely. His message triggered deep anxiety about my stagnation and fear of judgment, making every second of silence feel heavy and embarrassing."
699e34aff8af247c3aa29bf4_20260306_203348_69ab3862,"I won 500 dollars in the PayPal Crypto sweepstakes last week, and I was thrilled. I've never really won anything before, so this was an emotional experience for me, and I have to say it was pretty cool. I was trying to win by pure luck, and it happened, which made me happy. It left me feeling absolutely wonderful. I feel great knowing that I've won something in my life through a sweepstakes. The money is always nice—everyone can use 500 dollars for something, although I'll be investing mine.",congruence,0.0,0.2916666666666667,0.08695652173913045,0.16666666666666666,0.8789083361625671,True,It helped me live out my dream of winning something in a sweepstakes.,Winning 500 dollars lifted my spirits and gave me hope. It helped me feel accomplished and excited about investing. This unexpected luck brought pure joy and a sense of possibility I had never experienced before.
604075b84fd86b284480eaa9_20260301_191339_69a48e64,"I'm struggling with my financial situation due to health issues, and it's causing me a lot of stress to pay the high price of my health insurance. My partner's benefit check also got delayed, which has added more stress, making it difficult to manage. I've been feeling very sad, anxious, and stressed out trying to afford basic necessities to live, and it's caused me a lot of pain and exhaustion. I'm trying to find any way that I can to make more money and support my partner and myself. It's been a challenging road, and I need more money to feel okay. The situation has left me feeling sad, anxious, stressed, and exhausted, and I also feel some shame. It's important to me that my partner and I have enough money to survive.",accountability,0.0,0.30000000000000004,0.0689655172413793,0.16666666666666669,0.8772274851799011,True,I think that I'm a little responsible for struggling to manage my financial needs. I think the economy and government is also to blame for the higher prices of everything.,"I blame the system and my own health. The delayed check and high costs feel like cruel blows, leaving me exhausted and ashamed for struggling to keep us alive."
604075b84fd86b284480eaa9_20260301_191339_69a48e64,"I'm struggling with my financial situation due to health issues, and it's causing me a lot of stress to pay the high price of my health insurance. My partner's benefit check also got delayed, which has added more stress, making it difficult to manage. I've been feeling very sad, anxious, and stressed out trying to afford basic necessities to live, and it's caused me a lot of pain and exhaustion. I'm trying to find any way that I can to make more money and support my partner and myself. It's been a challenging road, and I need more money to feel okay. The situation has left me feeling sad, anxious, stressed, and exhausted, and I also feel some shame. It's important to me that my partner and I have enough money to survive.",relevance,0.0,0.16901408450704225,0.05797101449275362,0.16901408450704225,0.8732031583786011,True,The event happened around January when I had to take a trip to the Mayo Clinic to see some specialists for my health issues. This has put me behind on rent and other bills coupled with trying to pay the higher price for my health insurance this year.,"It mattered immensely. The financial strain from my health issues and delayed benefits left me exhausted, anxious, and ashamed, threatening our very survival."
63cedafa29d08471b828a96a_20260220_193701_6998b4d4,"A group of men came to stay in our village from London, and they were trying to break into cars and houses, which was really intimidating for the residents. This was very scary because things like this don't usually happen around here. I needed to go to the shop, but I knew they were hanging around there, so I decided to go without and stayed at home instead. I also stayed up late, feeling scared in case they tried to break into my home. Living on my own, I felt scared and lonely. This whole situation made me realize I need to make plans, just in case scary things like this ever happen again.",relevance,0.0,0.2535211267605634,0.02898550724637681,0.16901408450704225,0.881489634513855,True,It happened 5 days ago. It mattered to me because I should not be made to feel scared in my own home. I moved away from a town to the countryside to avoid experiences like this.,"It mattered immensely. The fear of those men breaking in shattered my sense of safety. Staying home alone, terrified and lonely, forced me to realize I must plan for such dangers before they strike again."
6818aa3b091f461c436e4f12_20260301_153141_69a45a95,"My football team scored a goal, and I was thrilled because I really wanted my team to win the game. The feeling was incredible—I was elated and excited. What made it even more special was sharing the experience with my family.",congruence,0.0,0.2978723404255319,0.044444444444444446,0.1702127659574468,0.8738596439361572,True,It helped me by giving my team a better chance to climb the table and potentially get promoted.,"Scoring that goal helped me immensely. The thrill of victory and sharing it with my family made me feel incredibly elated and united, lifting my spirits to new heights."
63e51be37501e0245d559a51_20260301_163127_69a46903,"I went to my future baby's scan, hoping that everything would be great healthwise. I felt happy because everything is going smoothly. It was important to me that my partner felt fine emotionally too.",certainty,0.0,0.17142857142857143,0.12121212121212123,0.17142857142857143,0.9003992676734924,True,Things went perfectly as expected which is great.,"Yes, everything went perfectly as I hoped. The baby was healthy, and my partner felt calm and happy. That shared relief was the best surprise of all."
6631dd70c1393b01137d8453_20260228_163013_69a31305,"I was informed that I had received a promotion at work, which meant I would be working my last week at the store I was currently at. I was trying to improve my standing in the organization with this promotion, and I needed positive reinforcement from my employees and peers. Overall, I felt positive about the promotion, but it was also bittersweet because I had grown close to a lot of the employees at my old location, and I will miss them. It was important to me to receive validation from my former employees that they enjoyed working with me and felt I did a good job.",accountability,0.0,0.17142857142857143,0.0,0.17142857142857143,0.8487029671669006,True,"Myself, my employees, my peers, my supervisors.","I felt my own hard work and dedication were most responsible. My efforts earned this promotion, yet my genuine care for the team made this transition so bittersweet."
669677d986a5a20026bbf20e_20260228_134651_69a2ef80,"My daughter, who has had her struggles with mental health, made me feel very proud this week. She managed the demands of her new job while also looking after her boyfriend, who is ill. I was just observing how proud I was of her development. I felt very proud of her and wanted to convey this to her without being patronizing. It's important that she knows how proud I am of her, especially since she often feels her brother is 'more impressive.'",relevance,0.0,0.17241379310344826,0.03571428571428571,0.17241379310344826,0.8856531381607056,True,It mattered to me a great deal as I always seize the opportunity to try to build her confidence.,"It mattered immensely. Seeing her balance work and caring for her sick boyfriend proved her strength. I needed her to know I saw her, especially since she often feels overshadowed by her brother. Her pride was my greatest joy."
58f63e3a5129080001111304_20260306_175958_69ab11b4,"I was standing with a can of Pepsi, ready to drink it, when it suddenly dropped. I managed to catch it, but it fizzed up and went everywhere, including all over my laptop. I needed to drink the Pepsi, but instead, I was left feeling very upset and angry. I was so annoyed and upset that I nearly burst into tears at the thought that I might have broken the laptop. To make things worse, I had to spend a long time cleaning up afterward, which just added to my frustration.",relevance,0.0,0.21739130434782608,0.04545454545454546,0.17391304347826086,0.8849210143089294,True,It happened earlier this afternoon. It really mattered at the time as I thought I'd broken my laptop.,"It mattered immensely. My laptop was ruined, and the wasted drink made me furious. Cleaning up took forever, leaving me devastated and on the verge of tears."
5a5a6ed7f6c517000195029e_20260301_174848_69a47840,"My horse suddenly developed lameness, and I was really worried about what he had done. I needed to know what was wrong with him and how to make it better. The situation left me feeling sad and scared. I just needed him to get better.",control,0.0,0.17391304347826086,0.045454545454545456,0.17391304347826086,0.8934459686279297,True,"No, because I didn't have the resources to know how to help him.","No, I felt completely out of control. His sudden lameness terrified me, and I had no idea how to fix it. All I could do was worry while hoping he would heal."
5f4a7a00dc1bde60ab8f7ac5_20260227_182021_69a1df78,"I'm feeling really frustrated because I don't have enough money to pay down my credit card debt. It's like I'm being drowned in bills and I just can't manage my debt adequately with my current income. This whole situation leaves me feeling like I'm sinking. On top of that, it's important for me to handle this without stressing out my elderly mom, who's prone to anxiety.",certainty,0.0,0.17391304347826086,0.0,0.17391304347826086,0.8627820611000061,True,"Things went as expected, but my expectations were incredibly low to begin with.","No, I expected to manage, but the bills piled up faster than I could pay. Seeing my mom's anxiety rise when I tried to hide my stress was the worst unexpected part."
601fd27860b197531ca7bdcc_20260220_222742_6998dd89,My sister-in-law was talking to me about an eating disorder that she previously had issues with. I was helping her to fill in a disclosure form for a job. I was surprised by what I'd learnt and hoped I'd dealt with it sensitively. Nothing was more important to me in that moment than to show care and consideration.,relevance,0.0,0.2173913043478261,0.0,0.17391304347826086,0.8815686702728271,True,The event mattered hugely to me because my sister-in-law was disclosing something sensitive to me.,It mattered immensely. Her vulnerability during our work moment made me realize how crucial my sensitivity was. Showing genuine care and consideration became my absolute priority in that instant.
5f4a7a00dc1bde60ab8f7ac5_20260227_182021_69a1df78,"I'm feeling really frustrated because I don't have enough money to pay down my credit card debt. It's like I'm being drowned in bills and I just can't manage my debt adequately with my current income. This whole situation leaves me feeling like I'm sinking. On top of that, it's important for me to handle this without stressing out my elderly mom, who's prone to anxiety.",control,0.0,0.3043478260869565,0.09090909090909091,0.1739130434782609,0.8838551640510559,True,I feel like I'm doing my best but the situation is devolving out of control.,"No, I felt completely out of control. The bills were drowning me, and my income couldn't keep up. I was terrified of sinking further and hurting my anxious mom."
67883d53705991d641bb1743_20260307_193358_69ac7a95,"I was in my room, singing and enjoying some privacy and comfort, when my mom suddenly came in. I thought my door was still locked, so seeing her standing there in the doorway scared me almost to death. My body reacted nervously, and I felt my stomach tighten and then tear from my diaphragm down into my bladder. It left me in dire pain, and I couldn't sleep all night because my stomach kept filling up with pain and gas. My mom totally hurt me and ruined my day.",certainty,0.0,0.17543859649122806,0.0,0.17543859649122806,0.8737318515777588,True,It was completely unexpected and uncalled for. My mother turned it all around on me to make me feel worse than she already made me.,"No, nothing went as expected. I thought my door was locked and I was safe. Seeing my mom standing there shattered my privacy and terrified me, causing physical pain I still feel."
63f77bdf07da8d9275eee1e4_20260301_213834_69a4b0cd,"My wife and I have this little tradition where we buy scratch-off tickets from the gas station each week just for fun. This time, we both won; she got $15 and I got $10, which was awesome. Even though it wasn't a huge amount, it felt great to finally win. The whole experience made us feel good and was really positive. We were just trying to have fun and enjoy some time together, and winning money was a nice bonus. It made me feel like a winner, and spending that time with my wife was really cool.",relevance,0.0,0.20588235294117646,0.060606060606060615,0.1764705882352941,0.8678730726242065,True,It happened this past Friday. It mattered a lot to me because it was an overall positive experience that had a good thing happen after a long week.,"It mattered immensely. Winning $10 and $15 together felt like a pure victory. It wasn't about the cash; it was the joy of sharing that moment with my wife, proving our little tradition brought us real happiness and connection."
